Station Number,Station Name,Start Time,End Time,Precipitation
220350,RAMATDAVID,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
220350,RAMATDAVID,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
220350,RAMATDAVID,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
220350,RAMATDAVID,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
220350,RAMATDAVID,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
220550,GINNEGAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
220550,GINNEGAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
220550,GINNEGAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
220550,GINNEGAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
220550,GINNEGAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
220550,GINNEGAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
220601,SARID,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
220601,SARID,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
220601,SARID,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
220601,SARID,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
220601,SARID,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
220601,SARID,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
220652,TELADASHIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
220652,TELADASHIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
220652,TELADASHIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
220652,TELADASHIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
220652,TELADASHIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
220652,TELADASHIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
220850,MIZRA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
220850,MIZRA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
220850,MIZRA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
220850,MIZRA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
220850,MIZRA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
220850,MIZRA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
221252,HAYOGEV,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
221252,HAYOGEV,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
221252,HAYOGEV,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
221252,HAYOGEV,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
221252,HAYOGEV,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
221252,HAYOGEV,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
221455,MERHAVYA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
221455,MERHAVYA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
221455,MERHAVYA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
221455,MERHAVYA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
221455,MERHAVYA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
221455,MERHAVYA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
221650,MOLEDET,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
221650,MOLEDET,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
221650,MOLEDET,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
221650,MOLEDET,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
221650,MOLEDET,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
221650,MOLEDET,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
221705,MEGIDDO ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
221705,MEGIDDO ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
221705,MEGIDDO ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
221705,MEGIDDO ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
221705,MEGIDDO ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
221705,MEGIDDO ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
221751,GIVATOZ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
221751,GIVATOZ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
221751,GIVATOZ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
221751,GIVATOZ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
221751,GIVATOZ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
221751,GIVATOZ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
221801,YIZREEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
221801,YIZREEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
221801,YIZREEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
221801,YIZREEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
221801,YIZREEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
221801,YIZREEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
230050,KEFAR YEHEZQEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
230050,KEFAR YEHEZQEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
230050,KEFAR YEHEZQEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
230050,KEFAR YEHEZQEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
230050,KEFAR YEHEZQEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
230050,KEFAR YEHEZQEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
230456,TELYOSEF,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
230456,TELYOSEF,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
230456,TELYOSEF,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
230456,TELYOSEF,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
230456,TELYOSEF,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
230456,TELYOSEF,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
230601,HAMADYA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
230601,HAMADYA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
230601,HAMADYA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
230601,HAMADYA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
230601,HAMADYA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
230601,HAMADYA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
230703,BETALFA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
230703,BETALFA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
230703,BETALFA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
230703,BETALFA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
230703,BETALFA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
230703,BETALFA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
230750,NIRDAVID,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
230750,NIRDAVID,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
230750,NIRDAVID,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
230750,NIRDAVID,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
230750,NIRDAVID,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
230750,NIRDAVID,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
231001,EDENFARM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
231001,EDENFARM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
231001,EDENFARM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
231001,EDENFARM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
231001,EDENFARM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
231001,EDENFARM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
240090,MAALEGILBOA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
240090,MAALEGILBOA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
240090,MAALEGILBOA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
240090,MAALEGILBOA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
240090,MAALEGILBOA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
240090,MAALEGILBOA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
240212,MERAV,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
240212,MERAV,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
240212,MERAV,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
240212,MERAV,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
240212,MERAV,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
240212,MERAV,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241005,SHAVESHOMERON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241005,SHAVESHOMERON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241005,SHAVESHOMERON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241005,SHAVESHOMERON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241005,SHAVESHOMERON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241005,SHAVESHOMERON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241110,ALONMORE,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241110,ALONMORE,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241110,ALONMORE,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241110,ALONMORE,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241110,ALONMORE,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241110,ALONMORE,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241135,KDUMIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241135,KDUMIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241135,KDUMIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241135,KDUMIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241135,KDUMIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241135,KDUMIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241145,HARBERAKHA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241145,HARBERAKHA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241145,HARBERAKHA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241145,HARBERAKHA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241145,HARBERAKHA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241145,HARBERAKHA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241220,QARNESHOMERON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241220,QARNESHOMERON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241220,QARNESHOMERON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241220,QARNESHOMERON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241220,QARNESHOMERON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241220,QARNESHOMERON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241260,ITAMAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241260,ITAMAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241260,ITAMAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241260,ITAMAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241260,ITAMAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241260,ITAMAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241296,GITIT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241296,GITIT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241296,GITIT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241296,GITIT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241296,GITIT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241296,GITIT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241360, TAPPUAH,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241360, TAPPUAH,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241360, TAPPUAH,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241360, TAPPUAH,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241360, TAPPUAH,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241360, TAPPUAH,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241381,ELKANA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241381,ELKANA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241381,ELKANA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241381,ELKANA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241381,ELKANA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241381,ELKANA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241414,ARIEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241414,ARIEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241414,ARIEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241414,ARIEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241414,ARIEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241414,ARIEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241460,ELI,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241460,ELI,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241460,ELI,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241460,ELI,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241460,ELI,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241460,ELI,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241492,SHILLO,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241492,SHILLO,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241492,SHILLO,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241492,SHILLO,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241492,SHILLO,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241492,SHILLO,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241497,QIDA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241497,QIDA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241497,QIDA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241497,QIDA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241497,QIDA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241497,QIDA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241521,BETARIE,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241521,BETARIE,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241521,BETARIE,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241521,BETARIE,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241521,BETARIE,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241521,BETARIE,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241933,OFRA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241933,OFRA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241933,OFRA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241933,OFRA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241933,OFRA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241933,OFRA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241960,HAR HARASHA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241960,HAR HARASHA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241960,HAR HARASHA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241960,HAR HARASHA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241960,HAR HARASHA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241960,HAR HARASHA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241975,NEOTQEDDUMIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241975,NEOTQEDDUMIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241975,NEOTQEDDUMIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241975,NEOTQEDDUMIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241975,NEOTQEDDUMIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241975,NEOTQEDDUMIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
241985,BETEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
241985,BETEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
241985,BETEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
241985,BETEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
241985,BETEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
241985,BETEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
242010,DOLEV,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
242010,DOLEV,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
242010,DOLEV,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
242010,DOLEV,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
242010,DOLEV,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
242010,DOLEV,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
242320,PSAGOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
242320,PSAGOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
242320,PSAGOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
242320,PSAGOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
242320,PSAGOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
242320,PSAGOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
242340,REUT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
242340,REUT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
242340,REUT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
242340,REUT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
242340,REUT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
242340,REUT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
242550,SHAALVIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
242550,SHAALVIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
242550,SHAALVIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
242550,SHAALVIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
242550,SHAALVIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
242550,SHAALVIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
242772,MEVOHORON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
242772,MEVOHORON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
242772,MEVOHORON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
242772,MEVOHORON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
242772,MEVOHORON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
242772,MEVOHORON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
242925,NATAF,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
242925,NATAF,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
242925,NATAF,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
242925,NATAF,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
242925,NATAF,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
242925,NATAF,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
242950,LATRUN ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
242950,LATRUN ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
242950,LATRUN ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
242950,LATRUN ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
242950,LATRUN ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
242950,LATRUN ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
243101,NAHSHON ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
243101,NAHSHON ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
243101,NAHSHON ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
243101,NAHSHON ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
243101,NAHSHON ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
243101,NAHSHON ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
243110,NAHSHON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
243110,NAHSHON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
243110,NAHSHON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
243110,NAHSHON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
243110,NAHSHON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
243110,NAHSHON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
243150,HULDA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
243150,HULDA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
243150,HULDA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
243150,HULDA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
243150,HULDA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
243150,HULDA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
243200,YESODOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
243200,YESODOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
243200,YESODOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
243200,YESODOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
243200,YESODOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
243200,YESODOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
243310,MAALEHAMISHA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
243310,MAALEHAMISHA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
243310,MAALEHAMISHA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
243310,MAALEHAMISHA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
243310,MAALEHAMISHA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
243310,MAALEHAMISHA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
243500,QIRYAT ANAVIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
243500,QIRYAT ANAVIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
243500,QIRYAT ANAVIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
243500,QIRYAT ANAVIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
243500,QIRYAT ANAVIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
243500,QIRYAT ANAVIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
243799,BETMEIR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
243799,BETMEIR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
243799,BETMEIR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
243799,BETMEIR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
243799,BETMEIR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
243799,BETMEIR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
243850,SHORESH,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
243850,SHORESH,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
243850,SHORESH,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
243850,SHORESH,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
243850,SHORESH,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
243850,SHORESH,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
244353,ZOVA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
244353,ZOVA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
244353,ZOVA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
244353,ZOVA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
244353,ZOVA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
244353,ZOVA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
244731,JERUSALEM ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
244731,JERUSALEM ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
244731,JERUSALEM ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
244731,JERUSALEM ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
244731,JERUSALEM ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
244731,JERUSALEM ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
245464,MAALE ADUMMIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
245464,MAALE ADUMMIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
245464,MAALE ADUMMIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
245464,MAALE ADUMMIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
245464,MAALE ADUMMIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
245464,MAALE ADUMMIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
245500,ZORA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
245500,ZORA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
245500,ZORA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
245500,ZORA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
245500,ZORA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
245500,ZORA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
246551,BEITJIMAL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
246551,BEITJIMAL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
