Station Number,Station Name,Start Time,End Time,Precipitation,Accumulated
214950,BETGAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
214950,BETGAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
214950,BETGAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
214950,BETGAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
214950,BETGAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
215051,TIMRAT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
215051,TIMRAT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
215051,TIMRAT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
215051,TIMRAT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
215051,TIMRAT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
215051,TIMRAT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
215403,TAVOR ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
215403,TAVOR ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
215403,TAVOR ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
215403,TAVOR ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
215403,TAVOR ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
215403,TAVOR ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
215454,YAVNEEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
215454,YAVNEEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
215454,YAVNEEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
215454,YAVNEEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
215454,YAVNEEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
215454,YAVNEEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
215701,IKSAL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
215701,IKSAL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
215701,IKSAL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
215701,IKSAL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
215701,IKSAL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
215701,IKSAL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
215953,KEFARQISH,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
215953,KEFARQISH,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
215953,KEFARQISH,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
215953,KEFARQISH,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
215953,KEFARQISH,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
215953,KEFARQISH,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
216050,DAVERAT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
216050,DAVERAT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
216050,DAVERAT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
216050,DAVERAT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
216050,DAVERAT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
216050,DAVERAT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
216101,GAZIT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
216101,GAZIT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
216101,GAZIT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
216101,GAZIT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
216101,GAZIT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
216101,GAZIT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
220049,NEWEYAAR ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
220049,NEWEYAAR ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
220049,NEWEYAAR ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
220049,NEWEYAAR ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
220049,NEWEYAAR ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
220049,NEWEYAAR ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
220300,KEFARYEHOSHUA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
220300,KEFARYEHOSHUA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
220300,KEFARYEHOSHUA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
220300,KEFARYEHOSHUA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
220300,KEFARYEHOSHUA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
220300,KEFARYEHOSHUA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
220350,RAMATDAVID,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
220350,RAMATDAVID,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
220350,RAMATDAVID,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
220350,RAMATDAVID,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
220350,RAMATDAVID,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
220350,RAMATDAVID,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
220550,GINNEGAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
220550,GINNEGAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
220550,GINNEGAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
220550,GINNEGAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
220550,GINNEGAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
220550,GINNEGAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
220601,SARID,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
220601,SARID,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
220601,SARID,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
220601,SARID,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
220601,SARID,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
220601,SARID,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
220652,TELADASHIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
220652,TELADASHIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
220652,TELADASHIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
220652,TELADASHIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
220652,TELADASHIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
220652,TELADASHIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
220850,MIZRA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
220850,MIZRA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
220850,MIZRA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
220850,MIZRA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
220850,MIZRA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
220850,MIZRA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
221252,HAYOGEV,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
221252,HAYOGEV,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
221252,HAYOGEV,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
221252,HAYOGEV,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
221252,HAYOGEV,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
221252,HAYOGEV,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
221455,MERHAVYA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
221455,MERHAVYA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
221455,MERHAVYA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
221455,MERHAVYA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
221455,MERHAVYA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
221455,MERHAVYA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
221650,MOLEDET,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
221650,MOLEDET,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
221650,MOLEDET,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
221650,MOLEDET,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
221650,MOLEDET,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
221650,MOLEDET,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
221705,MEGIDDO ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
221705,MEGIDDO ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
221705,MEGIDDO ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
221705,MEGIDDO ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
221705,MEGIDDO ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
221705,MEGIDDO ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
221751,GIVATOZ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
221751,GIVATOZ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
221751,GIVATOZ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
221751,GIVATOZ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
221751,GIVATOZ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
221751,GIVATOZ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
221801,YIZREEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
221801,YIZREEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
221801,YIZREEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
221801,YIZREEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
221801,YIZREEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
221801,YIZREEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
230050,KEFAR YEHEZQEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
230050,KEFAR YEHEZQEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
230050,KEFAR YEHEZQEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
230050,KEFAR YEHEZQEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
230050,KEFAR YEHEZQEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
230050,KEFAR YEHEZQEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
230456,TELYOSEF,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
230456,TELYOSEF,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
230456,TELYOSEF,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
230456,TELYOSEF,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
230456,TELYOSEF,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
230456,TELYOSEF,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
230601,HAMADYA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
230601,HAMADYA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
230601,HAMADYA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
230601,HAMADYA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
230601,HAMADYA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
230601,HAMADYA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
230703,BETALFA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
230703,BETALFA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
230703,BETALFA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
230703,BETALFA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
230703,BETALFA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
230703,BETALFA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
230750,NIRDAVID,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
230750,NIRDAVID,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
230750,NIRDAVID,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
230750,NIRDAVID,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
230750,NIRDAVID,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
230750,NIRDAVID,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
231001,EDENFARM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
231001,EDENFARM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
231001,EDENFARM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
231001,EDENFARM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
231001,EDENFARM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
231001,EDENFARM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
240090,MAALEGILBOA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
240090,MAALEGILBOA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
240090,MAALEGILBOA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
240090,MAALEGILBOA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
240090,MAALEGILBOA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
240090,MAALEGILBOA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
240212,MERAV,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
240212,MERAV,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
240212,MERAV,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
240212,MERAV,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
240212,MERAV,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
240212,MERAV,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241005,SHAVESHOMERON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241005,SHAVESHOMERON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241005,SHAVESHOMERON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241005,SHAVESHOMERON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241005,SHAVESHOMERON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241005,SHAVESHOMERON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241110,ALONMORE,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241110,ALONMORE,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241110,ALONMORE,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241110,ALONMORE,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241110,ALONMORE,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241110,ALONMORE,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241135,KDUMIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241135,KDUMIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241135,KDUMIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241135,KDUMIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241135,KDUMIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241135,KDUMIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241145,HARBERAKHA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241145,HARBERAKHA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241145,HARBERAKHA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241145,HARBERAKHA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241145,HARBERAKHA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241145,HARBERAKHA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241220,QARNESHOMERON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241220,QARNESHOMERON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241220,QARNESHOMERON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241220,QARNESHOMERON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241220,QARNESHOMERON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241220,QARNESHOMERON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241260,ITAMAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241260,ITAMAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241260,ITAMAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241260,ITAMAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241260,ITAMAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241260,ITAMAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241296,GITIT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241296,GITIT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241296,GITIT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241296,GITIT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241296,GITIT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241296,GITIT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241360, TAPPUAH,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241360, TAPPUAH,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241360, TAPPUAH,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241360, TAPPUAH,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241360, TAPPUAH,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241360, TAPPUAH,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241381,ELKANA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241381,ELKANA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241381,ELKANA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241381,ELKANA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241381,ELKANA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241381,ELKANA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241414,ARIEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241414,ARIEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241414,ARIEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241414,ARIEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241414,ARIEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241414,ARIEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241460,ELI,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241460,ELI,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241460,ELI,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241460,ELI,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241460,ELI,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241460,ELI,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241492,SHILLO,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241492,SHILLO,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241492,SHILLO,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241492,SHILLO,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241492,SHILLO,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241492,SHILLO,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241497,QIDA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241497,QIDA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241497,QIDA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241497,QIDA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241497,QIDA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241497,QIDA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241521,BETARIE,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241521,BETARIE,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241521,BETARIE,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241521,BETARIE,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241521,BETARIE,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241521,BETARIE,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241933,OFRA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241933,OFRA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241933,OFRA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241933,OFRA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241933,OFRA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241933,OFRA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241960,HAR HARASHA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241960,HAR HARASHA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241960,HAR HARASHA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241960,HAR HARASHA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241960,HAR HARASHA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241960,HAR HARASHA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241975,NEOTQEDDUMIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241975,NEOTQEDDUMIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241975,NEOTQEDDUMIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241975,NEOTQEDDUMIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241975,NEOTQEDDUMIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241975,NEOTQEDDUMIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
241985,BETEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
241985,BETEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
241985,BETEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
241985,BETEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
241985,BETEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
241985,BETEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
242010,DOLEV,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
242010,DOLEV,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
242010,DOLEV,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
242010,DOLEV,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
242010,DOLEV,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
242010,DOLEV,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
242320,PSAGOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
242320,PSAGOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
242320,PSAGOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
242320,PSAGOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
242320,PSAGOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
242320,PSAGOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
242340,REUT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
242340,REUT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
242340,REUT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
242340,REUT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
242340,REUT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
242340,REUT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
242550,SHAALVIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
242550,SHAALVIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
242550,SHAALVIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
242550,SHAALVIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
242550,SHAALVIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
242550,SHAALVIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
242772,MEVOHORON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
242772,MEVOHORON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
242772,MEVOHORON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
242772,MEVOHORON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
242772,MEVOHORON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
242772,MEVOHORON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
242925,NATAF,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
242925,NATAF,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
242925,NATAF,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
242925,NATAF,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
242925,NATAF,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
242925,NATAF,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
242950,LATRUN ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
242950,LATRUN ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
242950,LATRUN ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
242950,LATRUN ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
